timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
221362464,1,0,0,0,0
221565711,1,0,0,0,0
221768821,1,0,0,0,0
221972854,1,0,0,0,0
222176067,1,0,0,0,0
222379294,1,0,0,0,0
222579229,1,0,0,0,0
222782491,1,0,0,0,0
222985659,1,0,0,0,0
223188879,1,0,0,0,0
223388842,1,0,0,0,0
223592089,1,0,0,0,0
223795233,1,0,0,0,0
223998442,1,0,0,0,0
224202452,1,0,0,0,0
224405616,1,0,0,0,0
224608818,1,0,0,0,0
224812851,1,0,0,0,0
225012034,1,0,0,0,0
225215245,1,0,0,0,0
225418413,1,0,0,0,0
225618468,1,0,0,0,0
225821651,1,0,0,0,0
226024845,1,0,0,0,0
226228056,1,0,0,0,0
226432014,1,0,0,0,0
226635222,1,0,0,0,0
226838410,1,0,0,0,0
227038419,1,0,0,0,0
227241622,1,0,0,0,0
227444899,1,0,0,0,0
227644808,1,0,0,0,0
227848012,1,0,0,0,0
228051345,1,0,0,0,0
228254451,1,0,0,0,0
228458428,1,0,0,0,0
228657638,1,0,0,0,0
228860896,1,0,0,0,0
229064024,1,0,0,0,0
229264074,1,0,0,0,0
229467222,1,0,0,0,0
229670450,1,0,0,0,0
229870428,1,0,0,0,0
230073663,1,0,0,0,0
230276808,1,0,0,0,0
230480094,1,0,0,0,0
230684078,1,0,0,0,0
230887230,1,0,0,0,0
231090408,1,0,0,0,0
231290415,1,0,0,0,0
231493621,1,0,0,0,0
231696821,1,0,0,0,0
231896037,1,0,0,0,0
232099243,1,0,0,0,0
232299244,1,0,0,0,0
232502444,1,0,0,0,0
232701659,1,0,0,0,0
232904844,1,0,0,0,0
233104851,1,0,0,0,0
233308041,1,0,0,0,0
233510467,1,0,0,0,0
233711299,1,0,0,0,0
233914501,1,0,0,0,0
234117612,1,0,0,0,0
234320884,1,0,0,0,0
234520813,1,0,0,0,0
234724055,1,0,0,0,0
234923238,1,0,0,0,0
235127271,1,0,0,0,0
235330408,1,0,0,0,0
236136046,1,0,0,0,0
236339218,1,0,0,0,0
236539227,1,0,0,0,0
236742453,1,0,0,0,0
236945607,1,0,0,0,0
237148816,1,0,0,0,0
237352843,1,0,0,0,0
237556038,1,0,0,0,0
237759225,1,0,0,0,0
237962442,1,0,0,0,0
238162458,1,0,0,0,0
238365642,1,0,0,0,0
238568810,1,0,0,0,0
238772852,1,0,0,0,0
238976010,1,0,0,0,0
239179254,1,0,0,0,0
239382422,1,0,0,0,0
239582446,1,0,0,0,0
239782429,1,0,0,0,0
241201685,1,0,0,0,0
241404820,1,0,0,0,0
241608033,1,0,0,0,0
241812014,1,0,0,0,0
242015288,1,0,0,0,0
242218433,1,0,0,0,0
242418522,1,0,0,0,0
242621660,1,0,0,0,0
242824878,1,0,0,0,0
243028814,1,0,0,0,0
243232027,1,0,0,0,0
243435239,1,0,0,0,0
243638438,1,0,0,0,0
243841623,1,0,0,0,0
244041655,1,0,0,0,0
244244821,1,0,0,0,0
244444112,1,0,0,0,0
244648018,1,0,0,0,0
244851245,1,0,0,0,0
245054407,1,0,0,0,0
245257685,1,0,0,0,0
245461662,1,0,0,0,0
245664823,1,0,0,0,0
245868010,1,0,0,0,0
246068057,1,0,0,0,0
246271267,1,0,0,0,0
246474421,1,0,0,0,0
246673629,1,0,0,0,0
246877623,1,0,0,0,0
247080812,1,0,0,0,0
247284059,1,0,0,0,0
247486492,1,0,0,0,0
247687207,1,0,0,0,0
247890448,1,0,0,0,0
248089654,1,0,0,0,0
248293656,1,0,0,0,0
248496828,1,0,0,0,0
248700016,1,0,0,0,0
248903301,1,0,0,0,0
249106484,1,0,0,0,0
249306492,1,0,0,0,0
249509607,1,0,0,0,0
249712887,1,0,0,0,0
249916855,1,0,0,0,0
250120011,1,0,0,0,0
250323245,1,0,0,0,0
250526458,1,0,0,0,0
250730465,1,0,0,0,0
250929632,1,0,0,0,0
251132884,1,0,0,0,0
251332823,1,0,0,0,0
251536025,1,0,0,0,0
251739306,1,0,0,0,0
251942455,1,0,0,0,0
252142435,1,0,0,0,0
252345650,1,0,0,0,0
252548852,1,0,0,0,0
252752832,1,0,0,0,0
252956013,1,0,0,0,0
253159253,1,0,0,0,0
253362428,1,0,0,0,0
253562474,1,0,0,0,0
253765679,1,0,0,0,0
253968852,1,0,0,0,0
254171311,1,0,0,0,0
254376037,1,0,0,0,0
254579268,1,0,0,0,0
254782472,1,0,0,0,0
254982449,1,0,0,0,0
255185677,1,0,0,0,0
255388827,1,0,0,0,0
255588046,1,0,0,0,0
255792024,1,0,0,0,0
255995231,1,0,0,0,0
256198408,1,0,0,0,0
256402489,1,0,0,0,0
256605871,1,1,1,0,0
256809070,1,1,1,0,0
257010799,0,0,0,0,0
257215775,0,0,0,0,0
257415773,0,0,0,0,0
257618822,0,0,0,0,0
257818037,0,0,0,0,0
258022157,0,0,0,0,0
258225360,0,0,0,0,0
258428554,0,0,0,0,0
258631247,1,1,0,0,0
258835259,1,1,0,0,0
259038422,1,1,0,0,0
259241688,1,1,0,0,0
259441627,1,1,0,0,0
259644944,1,1,0,0,0
259848074,1,1,0,0,0
260046488,1,1,0,0,0
260251251,1,1,0,0,0
260454487,1,1,0,0,0
260658413,1,1,0,0,0
260860843,1,1,0,0,0
261064819,1,1,0,0,0
261268102,1,1,0,0,0
261471259,1,1,0,0,0
261673651,1,1,0,0,0
261874456,1,1,0,0,0
262073661,1,1,0,0,0
262476821,1,1,0,0,0
263086503,1,0,0,0,0
263290433,1,0,0,0,0
263493613,1,0,0,0,0
263696892,1,0,0,0,0
263900842,1,0,0,0,0
264100094,1,0,0,0,0
264303245,1,0,0,0,0
264506507,1,0,0,0,0
264706496,1,0,0,0,0
264909664,1,0,0,0,0
265112804,1,0,0,0,0
265316044,1,0,0,0,0
265520018,1,0,0,0,0
265723279,1,0,0,0,0
265926473,1,0,0,0,0
266130411,1,0,0,0,0
266329647,1,0,0,0,0
266532876,1,0,0,0,0
266732057,1,0,0,0,0
266936051,1,0,0,0,0
267139228,1,0,0,0,0
267342448,1,0,0,0,0
267545613,1,0,0,0,0
267745659,1,0,0,0,0
267948817,1,0,0,0,0
268152096,1,0,0,0,0
268356028,1,0,0,0,0
268559271,1,0,0,0,0
268762410,1,0,0,0,0
268961644,1,0,0,0,0
269161649,1,0,0,0,0
269364880,1,0,0,0,0
269568062,1,0,0,0,0
269771265,1,0,0,0,0
269975252,1,0,0,0,0
270178497,1,0,0,0,0
270381629,1,0,0,0,0
270584035,1,0,0,0,0
270784815,1,0,0,0,0
270988048,1,0,0,0,0
271191263,1,0,0,0,0
271391298,1,0,0,0,0
271594421,1,0,0,0,0
271797651,1,0,0,0,0
272000838,1,0,0,0,0
272204857,1,0,0,0,0
273217636,1,0,0,0,0
273420920,1,0,0,0,0
273620812,1,0,0,0,0
273824128,1,0,0,0,0
274027250,1,0,0,0,0
274230470,1,0,0,0,0
274434410,1,0,0,0,0
274637615,1,0,0,0,0
274840858,1,0,0,0,0
275044822,1,0,0,0,0
275244016,1,0,0,0,0
275447304,1,0,0,0,0
275650456,1,0,0,0,0
275850503,1,0,0,0,0
276053668,1,0,0,0,0
276256848,1,0,0,0,0
276460019,1,0,0,0,0
276664009,1,0,0,0,0
276867254,1,0,0,0,0
277070429,1,0,0,0,0
277270464,1,0,0,0,0
277473648,1,0,0,0,0
277676828,1,0,0,0,0
277876079,1,0,0,0,0
278080046,1,0,0,0,0
278283212,1,0,0,0,0
278486468,1,0,0,0,0
278686509,1,0,0,0,0
278889607,1,0,0,0,0
279092852,1,0,0,0,0
279296053,1,0,0,0,0
279496056,1,0,0,0,0
279699243,1,0,0,0,0
279902471,1,0,0,0,0
280102410,1,0,0,0,0
280305668,1,0,0,0,0
280508859,1,0,0,0,0
280712077,1,0,0,0,0
280915280,1,0,0,0,0
281119241,1,0,0,0,0
281322431,1,0,0,0,0
281525605,1,0,0,0,0
281725643,1,0,0,0,0
281928900,1,0,0,0,0
282132023,1,0,0,0,0
282335247,1,0,0,0,0
282535221,1,0,0,0,0
282738483,1,0,0,0,0
282941634,1,0,0,0,0
283145632,1,0,0,0,0
283348841,1,0,0,0,0
283552010,1,0,0,0,0
283755226,1,0,0,0,0
283959263,1,0,0,0,0
284162472,1,0,0,0,0
284361625,1,0,0,0,0
284564887,1,0,0,0,0
284764810,1,0,0,0,0
284968025,1,0,0,0,0
285171340,1,0,0,0,0
285374419,1,0,0,0,0
285578427,1,0,0,0,0
285781625,1,0,0,0,0
285984835,1,0,0,0,0
286184830,1,0,0,0,0
286388012,1,0,0,0,0
286591286,1,0,0,0,0
286794447,1,0,0,0,0
286994447,1,0,0,0,0
287197621,1,0,0,0,0
287400837,1,0,0,0,0
287604019,1,0,0,0,0
287808078,1,0,0,0,0
288011264,1,0,0,0,0
288210414,1,0,0,0,0
288414450,1,0,0,0,0
288617667,1,0,0,0,0
288820826,1,0,0,0,0
289020879,1,0,0,0,0
289224026,1,0,0,0,0
289427223,1,0,0,0,0
289630414,1,0,0,0,0
289834495,1,0,0,0,0
290037878,1,1,1,0,0
290241074,1,1,1,0,0
291050450,1,1,0,0,0
291250419,1,1,0,0,0
291453664,1,1,0,0,0
291656809,1,1,0,0,0
291860064,1,1,0,0,0
292063223,1,1,0,0,0
292263267,1,1,0,0,0
292466511,1,1,0,0,0
292669655,1,1,0,0,0
292872815,1,1,0,0,0
293276026,1,1,0,0,0
293882427,1,1,0,0,0
294085612,1,1,0,0,0
294288849,1,1,0,0,0
294492819,1,1,0,0,0
294696049,1,1,0,0,0
294899217,1,0,0,0,0
295102422,1,0,0,0,0
295306505,1,0,0,0,0
295505630,1,0,0,0,0
295708865,1,0,0,0,0
295908861,1,0,0,0,0
296112014,1,0,0,0,0
296315247,1,0,0,0,0
296518465,1,0,0,0,0
296722449,1,0,0,0,0
296921614,1,0,0,0,0
297124831,1,0,0,0,0
297328819,1,0,0,0,0
297532124,1,0,0,0,0
297735273,1,0,0,0,0
297938490,1,0,0,0,0
298138441,1,0,0,0,0
298341688,1,0,0,0,0
298544807,1,0,0,0,0
298748026,1,0,0,0,0
298952051,1,0,0,0,0
299155289,1,0,0,0,0
299358404,1,0,0,0,0
299562445,1,0,0,0,0
299761635,1,0,0,0,0
299964873,1,0,0,0,0
300164043,1,0,0,0,0
300368055,1,0,0,0,0
300571222,1,0,0,0,0
300774438,1,0,0,0,0
300978455,1,0,0,0,0
301181611,1,0,0,0,0
301384818,1,0,0,0,0
301588069,1,0,0,0,0
301791301,1,0,0,0,0
301991283,1,0,0,0,0
302194424,1,0,0,0,0
302393660,1,0,0,0,0
302597617,1,0,0,0,0
302800879,1,0,0,0,0
303004046,1,0,0,0,0
303208031,1,0,0,0,0
303411233,1,0,0,0,0
303614420,1,0,0,0,0
303817650,1,0,0,0,0
304020064,1,0,0,0,0
304220883,1,0,0,0,0
304420077,1,0,0,0,0
304624045,1,0,0,0,0
304827293,1,0,0,0,0
305030437,1,0,0,0,0
305233655,1,0,0,0,0
305436804,1,0,0,0,0
305640814,1,0,0,0,0
305844048,1,0,0,0,0
306047230,1,0,0,0,0
306250404,1,0,0,0,0
306450437,1,0,0,0,0
306649624,1,0,0,0,0
306852921,1,0,0,0,0
307052816,1,0,0,0,0
307256136,1,0,0,0,0
307459273,1,0,0,0,0
307662456,1,0,0,0,0
307866467,1,0,0,0,0
308065666,1,0,0,0,0
308268810,1,0,0,0,0
308472805,1,0,0,0,0
308676053,1,0,0,0,0
308879290,1,0,0,0,0
310295208,1,0,0,0,0
310498446,1,0,0,0,0
310702454,1,0,0,0,0
310905623,1,0,0,0,0
311104805,1,0,0,0,0
311308083,1,0,0,0,0
311508020,1,0,0,0,0
311711326,1,0,0,0,0
311914434,1,0,0,0,0
312117636,1,0,0,0,0
312321607,1,0,0,0,0
312524833,1,0,0,0,0
312728084,1,0,0,0,0
312931301,1,0,0,0,0
313131308,1,0,0,0,0
313334487,1,0,0,0,0
313535277,1,0,0,0,0
313737674,1,0,0,0,0
313940826,1,0,0,0,0
314346473,1,0,0,0,0
314551343,1,0,0,0,0
314754455,1,0,0,0,0
314957623,1,0,0,0,0
315160823,1,0,0,0,0
315360823,1,0,0,0,0
315564023,1,0,0,0,0
315766488,1,0,0,0,0
315967222,1,0,0,0,0
316373619,1,0,0,0,0
316574405,1,0,0,0,0
316776818,1,0,0,0,0
316980091,1,0,0,0,0
317183257,1,0,0,0,0
317387220,1,0,0,0,0
317590438,1,0,0,0,0
317793619,1,0,0,0,0
317996868,1,0,0,0,0
318196811,1,0,0,0,0
318400043,1,0,0,0,0
318603242,1,0,0,0,0
318807470,1,1,1,0,0
319010664,1,1,1,0,0
319213844,1,1,1,0,0
319417371,0,0,0,0,0
319620371,0,0,0,0,0
319820459,0,0,0,0,0
320023744,0,0,0,0,0
320226897,0,0,0,0,0
320426862,0,0,0,0,0
320630030,0,0,0,0,0
320833245,0,0,0,0,0
321037261,0,0,0,0,0
321240446,0,0,0,0,0
321443662,0,0,0,0,0
321647161,0,0,0,0,0
321847129,0,0,0,0,0
322050007,0,0,0,0,0
322253390,0,0,0,0,0
322451763,0,0,0,0,0
322656708,0,0,0,0,0
322859633,0,0,0,0,0
323062830,0,0,0,0,0
323267115,0,0,0,0,0
323469977,0,0,0,0,0
323673381,0,0,0,0,0
323876580,0,0,0,0,0
324079927,0,0,0,0,0
324279655,0,0,0,0,0
324482850,0,0,0,0,0
324681980,0,0,0,0,0
324885985,0,0,0,0,0
325089353,0,0,0,0,0
325292544,0,0,0,0,0
325495652,0,0,0,0,0
325699760,0,0,0,0,0
325902975,0,0,0,0,0
326106173,0,0,0,0,0
326309249,0,0,0,0,0
326509256,0,0,0,0,0
326712451,0,0,0,0,0
326915583,0,0,0,0,0
327119648,0,0,0,0,0
327322954,0,0,0,0,0
327526007,0,0,0,0,0
327729255,0,0,0,0,0
327933403,0,0,0,0,0
328136693,0,0,0,0,0
328339644,0,0,0,0,0
328539637,0,0,0,0,0
328742828,0,0,0,0,0
328946186,0,0,0,0,0
329149233,0,0,0,0,0
329353384,0,0,0,0,0
329556691,0,0,0,0,0
329759793,0,0,0,0,0
329962981,0,0,0,0,0
330167137,0,0,0,0,0
330366169,0,0,0,0,0
330569513,0,0,0,0,0
330768429,0,0,0,0,0
330968548,0,0,0,0,0
331171645,0,0,0,0,0
331374848,0,0,0,0,0
331578828,0,0,0,0,0
331782035,0,0,0,0,0
331985230,0,0,0,0,0
332188426,0,0,0,0,0
332392543,0,0,0,0,0
332595789,0,0,0,0,0
332798835,0,0,0,0,0
332998843,0,0,0,0,0
333202030,0,0,0,0,0
333405374,0,0,0,0,0
333608399,0,0,0,0,0
333811974,0,0,0,0,0
334015939,0,0,0,0,0
334218776,0,0,0,0,0
334422159,0,0,0,0,0
334622151,0,0,0,0,0
334825394,0,0,0,0,0
335027092,0,0,0,0,0
335226806,0,0,0,0,0
335431805,0,0,0,0,0
335634974,0,0,0,0,0
335838024,0,0,0,0,0
336042171,0,0,0,0,0
336245212,0,0,0,0,0
336448441,0,0,0,0,0
336651922,0,0,0,0,0
336851738,0,0,0,0,0
337054976,0,0,0,0,0
337254180,0,0,0,0,0
337457266,0,0,0,0,0
337657228,0,0,0,0,0
337860427,0,0,0,0,0
338063788,0,0,0,0,0
338266953,0,0,0,0,0
338470847,0,0,0,0,0
338674042,0,0,0,0,0
338877396,0,0,0,0,0
339081358,0,0,0,0,0
339280426,0,0,0,0,0
339483618,0,0,0,0,0
339687121,0,0,0,0,0
339886859,0,0,0,0,0
340090030,0,0,0,0,0
340293376,0,0,0,0,0
340497255,0,0,0,0,0
340700382,0,0,0,0,0
340903987,0,0,0,0,0
341107138,0,0,0,0,0
341310851,0,0,0,0,0
341514159,0,0,0,0,0
341713260,0,0,0,0,0
341916739,0,0,0,0,0
342116569,0,0,0,0,0
342319773,0,0,0,0,0
342522962,0,0,0,0,0
342726976,0,0,0,0,0
342930138,0,0,0,0,0
343133181,0,0,0,0,0
343739752,0,0,0,0,0
343942779,0,0,0,0,0
344142970,0,0,0,0,0
344346842,0,0,0,0,0
344549237,0,0,0,0,0
344752385,0,0,0,0,0
344956589,0,0,0,0,0
345159633,0,0,0,0,0
345362818,0,0,0,0,0
345566018,0,0,0,0,0
345969520,0,0,0,0,0
346168767,0,0,0,0,0
346774848,0,0,0,0,0
346978018,0,0,0,0,0
347182015,0,0,0,0,0
347385240,0,0,0,0,0
347588408,0,0,0,0,0
347792545,0,0,0,0,0
347995616,0,0,0,0,0
348198825,0,0,0,0,0
348397997,0,0,0,0,0
348602175,0,0,0,0,0
348805191,0,0,0,0,0
349008592,0,0,0,0,0
349211626,0,0,0,0,0
349415641,0,0,0,0,0
349618828,0,0,0,0,0
349822018,0,0,0,0,0
350022141,0,0,0,0,0
350225497,0,0,0,0,0
350424427,0,0,0,0,0
350627786,0,0,0,0,0
350830769,0,0,0,0,0
351030810,0,0,0,0,0
351234008,0,0,0,0,0
351437366,0,0,0,0,0
351641243,0,0,0,0,0
351844435,0,0,0,0,0
352047788,0,0,0,0,0
352247008,0,0,0,0,0
352450964,0,0,0,0,0
352654035,0,0,0,0,0
352857242,0,0,0,0,0
353059793,0,0,0,0,0
353260417,0,0,0,0,0
353463794,0,0,0,0,0
353666944,0,0,0,0,0
353870984,0,0,0,0,0
354074009,0,0,0,0,0
354277251,0,0,0,0,0
354480541,0,0,0,0,0
354684573,0,0,0,0,0
354883770,0,0,0,0,0
355086960,0,0,0,0,0
355287004,0,0,0,0,0
355490135,0,0,0,0,0
355693228,0,0,0,0,0
355896599,0,0,0,0,0
356100459,0,0,0,0,0
356303664,0,0,0,0,0
356506844,0,0,0,0,0
356710017,0,0,0,0,0
356910145,0,0,0,0,0
357113495,0,0,0,0,0
357312380,0,0,0,0,0
357514864,0,0,0,0,0
357719751,0,0,0,0,0
357922857,0,0,0,0,0
358125991,0,0,0,0,0
358329997,0,0,0,0,0
358533243,0,0,0,0,0
358736765,0,0,0,0,0
358939749,0,0,0,0,0
359139936,0,0,0,0,0
359342848,0,0,0,0,0
359542040,0,0,0,0,0
359746029,0,0,0,0,0
359949237,0,0,0,0,0
360152415,0,0,0,0,0
360351933,0,0,0,0,0
360555766,0,0,0,0,0
360758827,0,0,0,0,0
360962029,0,0,0,0,0
361165358,0,0,0,0,0
361365208,0,0,0,0,0
361568421,0,0,0,0,0
361771777,0,0,0,0,0
361978855,0,0,0,0,0
362178967,0,0,0,0,0
363191939,0,0,0,0,0
363394969,0,0,0,0,0
363598837,0,0,0,0,0
363798026,0,0,0,0,0
364001252,0,0,0,0,0
364200414,0,0,0,0,0
364404414,0,0,0,0,0
364606826,0,0,0,0,0
364807120,0,0,0,0,0
365010793,0,0,0,0,0
365214051,0,0,0,0,0
365417241,0,0,0,0,0
365620586,0,0,0,0,0
365824458,0,0,0,0,0
366027767,0,0,0,0,0
366230823,0,0,0,0,0
366430976,0,0,0,0,0
366634150,0,0,0,0,0
366837403,0,0,0,0,0
367038823,0,0,0,0,0
367240420,0,0,0,0,0
367443604,0,0,0,0,0
367647836,0,0,0,0,0
367851111,0,0,0,0,0
368054008,0,0,0,0,0
368257241,0,0,0,0,0
368456713,0,0,0,0,0
368656551,0,0,0,0,0
368859642,0,0,0,0,0
369062827,0,0,0,0,0
369267112,0,0,0,0,0
369470014,0,0,0,0,0
369673233,0,0,0,0,0
369876597,0,0,0,0,0
370080406,0,0,0,0,0
370283896,0,0,0,0,0
370487031,0,0,0,0,0
370686027,0,0,0,0,0
370889362,0,0,0,0,0
371089180,0,0,0,0,0
371292549,0,0,0,0,0
371495753,0,0,0,0,0
371695714,0,0,0,0,0
371898791,0,0,0,0,0
372102165,0,0,0,0,0
372302009,0,0,0,0,0
372505233,0,0,0,0,0
372708643,0,0,0,0,0
372911782,0,0,0,0,0
373111783,0,0,0,0,0
373314802,0,0,0,0,0
373514010,0,0,0,0,0
373717533,0,0,0,0,0
373917224,0,0,0,0,0
374120457,0,0,0,0,0
374323654,0,0,0,0,0
375739728,0,0,0,0,0
375943010,0,0,0,0,0
376142964,0,0,0,0,0
376346038,0,0,0,0,0
376549193,0,0,0,0,0
376753168,0,0,0,0,0
376956460,0,0,0,0,0
377159640,0,0,0,0,0
377362968,0,0,0,0,0
377567023,0,0,0,0,0
377769992,0,0,0,0,0
377969261,0,0,0,0,0
378169245,0,0,0,0,0
378372397,0,0,0,0,0
378575622,0,0,0,0,0
378778835,0,0,0,0,0
378981228,0,0,0,0,0
379182307,0,0,0,0,0
379385190,0,0,0,0,0
379588550,0,0,0,0,0
379792555,0,0,0,0,0
379991918,0,0,0,0,0
380190774,0,0,0,0,0
380394057,0,0,0,0,0
380598052,0,0,0,0,0
380801524,0,0,0,0,0
381204447,0,0,0,0,0
381407804,0,0,0,0,0
381610948,0,0,0,0,0
381814046,0,0,0,0,0
382018301,0,0,0,0,0
382217262,0,0,0,0,0
382420436,0,0,0,0,0
382623739,0,0,0,0,0
382823765,0,0,0,0,0
383026834,0,0,0,0,0
383227151,0,0,0,0,0
383426008,0,0,0,0,0
383629373,0,0,0,0,0
383828439,0,0,0,0,0
384031768,0,0,0,0,0
384231961,0,0,0,0,0
384434847,0,0,0,0,0
384638126,0,0,0,0,0
384842183,0,0,0,0,0
385045247,0,0,0,0,0
385248456,0,0,0,0,0
385451662,0,0,0,0,0
385651894,0,0,0,0,0
385854943,0,0,0,0,0
386058057,0,0,0,0,0
386261535,0,0,0,0,0
386461242,0,0,0,0,0
386664422,0,0,0,0,0
386866839,0,0,0,0,0
387067639,0,0,0,0,0
387270776,0,0,0,0,0
387474054,0,0,0,0,0
387677212,0,0,0,0,0
387881287,0,0,0,0,0
388084539,0,0,0,0,0
388287647,0,0,0,0,0
388487131,0,0,0,0,0
388690813,0,0,0,0,0
388894195,0,0,0,0,0
389097403,0,0,0,0,0
389297417,0,0,0,0,0
389500566,0,0,0,0,0
389703792,0,0,0,0,0
389907126,0,0,0,0,0
390110845,0,0,0,0,0
390313963,0,0,0,0,0
390517365,0,0,0,0,0
390717236,0,0,0,0,0
390920701,0,0,0,0,0
391123788,0,0,0,0,0
391327201,0,0,0,0,0
391530792,0,0,0,0,0
391734299,0,0,0,0,0
391937213,0,0,0,0,0
392138795,0,0,0,0,0
392340426,0,0,0,0,0
392543638,0,0,0,0,0
392747123,0,0,0,0,0
392947125,0,0,0,0,0
393150053,0,0,0,0,0
393353244,0,0,0,0,0
393556629,0,0,0,0,0
393760426,0,0,0,0,0
393959859,0,0,0,0,0
394162976,0,0,0,0,0
394366986,0,0,0,0,0
394570153,0,0,0,0,0
394773239,0,0,0,0,0
394972520,0,0,0,0,0
395175626,0,0,0,0,0
395375800,0,0,0,0,0
395578813,0,0,0,0,0
395782171,0,0,0,0,0
395986016,0,0,0,0,0
396189356,0,0,0,0,0
396392420,0,0,0,0,0
396595760,0,0,0,0,0
396799641,0,0,0,0,0
397002804,0,0,0,0,0
397202209,0,0,0,0,0
397405288,0,0,0,0,0
397605243,0,0,0,0,0
397808538,0,0,0,0,0
398011686,0,0,0,0,0
398215727,0,0,0,0,0
398418764,0,0,0,0,0
398622844,0,0,0,0,0
398825231,0,0,0,0,0
399228429,0,0,0,0,0
399431764,0,0,0,0,0
399631980,0,0,0,0,0
399834992,0,0,0,0,0
400037968,0,0,0,0,0
400240601,0,0,0,0,0
400441188,0,0,0,0,0
400644553,0,0,0,0,0
400847580,0,0,0,0,0
401046986,0,0,0,0,0
401250773,0,0,0,0,0
401454202,0,0,0,0,0
401657531,0,0,0,0,0
401857258,0,0,0,0,0
402060576,0,0,0,0,0
402263720,0,0,0,0,0
402466209,0,0,0,0,0
402667014,0,0,0,0,0
402870030,0,0,0,0,0
404087015,0,0,0,0,0
404286048,0,0,0,0,0
404489259,0,0,0,0,0
404689231,0,0,0,0,0
404892407,0,0,0,0,0
405095776,0,0,0,0,0
405298811,0,0,0,0,0
405502858,0,0,0,0,0
405706050,0,0,0,0,0
405905408,0,0,0,0,0
406108444,0,0,0,0,0
406312612,0,0,0,0,0
406511703,0,0,0,0,0
406714824,0,0,0,0,0
406914989,0,0,0,0,0
407118014,0,0,0,0,0
407317375,0,0,0,0,0
407520373,0,0,0,0,0
407724450,0,0,0,0,0
407927661,0,0,0,0,0
408130944,0,0,0,0,0
408334017,0,0,0,0,0
408538037,0,0,0,0,0
408741413,0,0,0,0,0
408944711,0,0,0,0,0
409144534,0,0,0,0,0
409347660,0,0,0,0,0
409550785,0,0,0,0,0
409754215,0,0,0,0,0
409958006,0,0,0,0,0
410157228,0,0,0,0,0
410360576,0,0,0,0,0
410563653,0,0,0,0,0
410767626,0,0,0,0,0
410971159,0,0,0,0,0
411174178,0,0,0,0,0
411374042,0,0,0,0,0
411577272,0,0,0,0,0
411780587,0,0,0,0,0
411983907,0,0,0,0,0
412183587,0,0,0,0,0
412386836,0,0,0,0,0
412590022,0,0,0,0,0
412789534,0,0,0,0,0
412989247,0,0,0,0,0
413192443,0,0,0,0,0
413392570,0,0,0,0,0
413595774,0,0,0,0,0
413798984,0,0,0,0,0
414002050,0,0,0,0,0
414205352,0,0,0,0,0
414405153,0,0,0,0,0
414608425,0,0,0,0,0
414811781,0,0,0,0,0
415015657,0,0,0,0,0
415218814,0,0,0,0,0
415422008,0,0,0,0,0
415625181,0,0,0,0,0
416838028,0,0,0,0,0
417041352,0,0,0,0,0
417241517,0,0,0,0,0
417444514,0,0,0,0,0
417647646,0,0,0,0,0
417850839,0,0,0,0,0
418054805,0,0,0,0,0
418258151,0,0,0,0,0
418461378,0,0,0,0,0
418661495,0,0,0,0,0
418864393,0,0,0,0,0
419067612,0,0,0,0,0
419270951,0,0,0,0,0
419474949,0,0,0,0,0
419678152,0,0,0,0,0
419881571,0,0,0,0,0
420084560,0,0,0,0,0
420284542,0,0,0,0,0
420487890,0,0,0,0,0
420690862,0,0,0,0,0
420890765,0,0,0,0,0
421093989,0,0,0,0,0
421297199,0,0,0,0,0
421500559,0,0,0,0,0
421704389,0,0,0,0,0
421907583,0,0,0,0,0
422110800,0,0,0,0,0
422314154,0,0,0,0,0
422513993,0,0,0,0,0
422717385,0,0,0,0,0
422918155,0,0,0,0,0
423119186,0,0,0,0,0
423319644,0,0,0,0,0
423523114,0,0,0,0,0
423726059,0,0,0,0,0
423929992,0,0,0,0,0
424133331,0,0,0,0,0
424336659,0,0,0,0,0
424539016,0,0,0,0,0
424739662,0,0,0,0,0
424942775,0,0,0,0,0
425146155,0,0,0,0,0
425346046,0,0,0,0,0
425549349,0,0,0,0,0
425752440,0,0,0,0,0
425955772,0,0,0,0,0
426159756,0,0,0,0,0
426362836,0,0,0,0,0
426566030,0,0,0,0,0
426769230,0,0,0,0,0
426969380,0,0,0,0,0
427172452,0,0,0,0,0
427375663,0,0,0,0,0
427575659,0,0,0,0,0
427778917,0,0,0,0,0
427982036,0,0,0,0,0
428186045,0,0,0,0,0
428389133,0,0,0,0,0
428592450,0,0,0,0,0
428795745,0,0,0,0,0
428995774,0,0,0,0,0
429198853,0,0,0,0,0
429402149,0,0,0,0,0
429605560,0,0,0,0,0
429805560,0,0,0,0,0
430008431,0,0,0,0,0
430211603,0,0,0,0,0
430414808,0,0,0,0,0
430614956,0,0,0,0,0
430818813,0,0,0,0,0
431021230,0,0,0,0,0
431225289,0,0,0,0,0
431427152,0,0,0,0,0
431631649,0,0,0,0,0
431834806,0,0,0,0,0
432034835,0,0,0,0,0
432645356,0,0,0,0,0
432848736,0,0,0,0,0
433051622,0,0,0,0,0
433254814,0,0,0,0,0
433458978,0,0,0,0,0
433658035,0,0,0,0,0
433861391,0,0,0,0,0
434060451,0,0,0,0,0
434264545,0,0,0,0,0
434467673,0,0,0,0,0
434670839,0,0,0,0,0
